,Populacao,Criancas,Jovens,Adultos,Idosos,Populacao_Masculina,Populacao_Feminina,Grau_de_Urbanizacao,Abastecimento_de_Agua,Coleta_de_Lixo,Esgoto_Sanitario ,Percent_Doses_Aplicadas,Estab_por_mil_Hab,Equip_por_mil_Hab,Percent_Equip_em_uso,Densidade_demográfica,Mortalidade_infantil,Renda_per_capita,IDHM,IDHM_Longevidade,IDHM_Educacao,IDHM_Renda,IDHM_Ranking,Indice_Futuridade,Razao_Medico_Pop
391,0.0008236967191983596,0.18113940881661042,0.14032934437966657,0.5219392451672292,0.1565920016364938,0.49422113122634753,0.5057788687736524,0.9319,0.9904999999999999,0.9968,0.968,0.6205379973406976,0.40185853843025043,0.1856233216412268,1.0,0.002526118118721217,0.0503989920201596,0.4057919606775023,0.77,0.866,0.736,0.7170000000000001,0.17054263565891473,0.6531322505800463,0.08303029370912178
392,0.0006965658662505919,0.196903725205612,0.14925012094823414,0.4915336236090953,0.16231253023705855,0.4921383647798742,0.5078616352201258,0.9415,0.9987,0.9958,0.7086,0.4927431059506531,0.14080062105511865,0.12542948480795318,1.0,0.0022586550690934484,0.06119877602447951,0.27938735953988625,0.6920000000000001,0.8140000000000001,0.612,0.6659999999999999,0.9395348837209302,0.622969837587007,0.07013159008864502
393,0.0010999472604944034,0.13120404411764705,0.14162071078431374,0.5407475490196079,0.18642769607843138,0.5822610294117647,0.4177389705882353,0.7368000000000001,0.9991,0.996,0.8706,0.30874693627450983,0.2897865723324214,0.15389753940792003,0.967741935483871,0.0029442050962972554,0.11111777764444712,0.31047544244144065,0.725,0.843,0.631,0.7170000000000001,0.6666666666666666,0.7053364269141531,0.05329485173280486
394,0.001024460683793807,0.1622532894736842,0.1247532894736842,0.524671052631579,0.18832236842105263,0.5032072368421052,0.4967927631578947,0.86,0.9945999999999999,0.9956,0.8395,0.47623355263157896,0.20343721312729499,0.1465815273477812,0.8727272727272727,0.0013070496925230706,0.04283914321713566,0.3923698645755476,0.732,0.848,0.645,0.7170000000000001,0.5736434108527132,0.6925754060324826,0.11444368161570728
395,0.0010949766042161275,0.19573747787951065,0.1468800492421328,0.5613603139185966,0.09602215895975995,0.5294298684311765,0.4705701315688236,0.9712000000000001,0.9834999999999999,0.9994,0.9968,0.34046318381164886,0.21272842927974436,0.10721991651165352,0.8604651162790697,0.011377033511008567,0.08573828523429532,0.34978527179902963,0.722,0.8370000000000001,0.645,0.698,0.7007751937984497,0.35266821345707655,0.15168755522812324
396,0.0007691879969603173,0.14249726177437022,0.13242059145673604,0.4848849945235487,0.24019715224534502,0.49671412924424974,0.5032858707557503,0.8136,0.9992,0.9992,0.9498000000000001,0.4189485213581599,0.1912606026643572,0.17038077443463692,0.9375,0.002049611580305429,0.06893862122757545,0.3810317088310931,0.753,0.8290000000000001,0.7140000000000001,0.72,0.3209302325581395,0.4849187935034802,0.06351018475935565
397,0.0018196814399064505,0.17857308208713366,0.13287652206120654,0.4836797999907403,0.2048705958609195,0.48668919857400805,0.513310801425992,0.9459000000000001,0.9984999999999999,0.9982,0.9872,0.40548173526552156,0.33686152567356153,0.5641626473266282,0.901595744680851,0.0028520007291887354,0.11495770084598309,0.3852882678591788,0.746,0.8140000000000001,0.7020000000000001,0.727,0.40310077519379844,0.5823665893271461,0.09664580548499936
398,0.0012804916063307626,0.19882887032041582,0.15507599184156853,0.4920718468320284,0.15402329100598725,0.4967432067899204,0.5032567932100797,0.9784,0.9778,0.9898,0.9195,0.6089216395815514,0.1627604784280484,0.21535575740922067,0.9801980198019802,0.003118759928685905,0.10715785684286315,0.35349709261816387,0.722,0.8140000000000001,0.639,0.7240000000000001,0.7007751937984497,0.4756380510440835,0.05341056527364193
399,0.003722094819902171,0.18417836124943412,0.1440697148030783,0.511090991398823,0.16066093254866456,0.5003395201448619,0.49966047985513806,0.9062,0.9962000000000001,0.9954000000000001,0.9882,0.43872793119058395,0.37548638234705806,0.2912157927906337,0.9622166246851386,0.0032116681459250247,0.08093838123237536,0.3660514080849285,0.762,0.836,0.7390000000000001,0.7170000000000001,0.23410852713178296,0.6264501160092807,0.12862178069621064
400,0.0015358485415757487,0.20488206253428415,0.15046626439934174,0.4793746571585299,0.16527701590784422,0.5025233132199671,0.49747668678003293,0.3015,0.9840000000000001,0.9982,0.8669,0.4351618211738892,0.11175228667287504,0.23110365374893788,0.9,0.0015843666439792309,0.028319433611327775,0.35399749167057276,0.7190000000000001,0.815,0.642,0.7090000000000001,0.737984496124031,0.4976798143851508,0.08269910947984553
401,0.0005281532916696855,0.1733928856276918,0.134630722603286,0.5144361142127931,0.17754027755622906,0.5080555112458127,0.4919444887541873,0.9102,0.9934000000000001,1.0,0.975,0.41872706970808743,0.2089100297885127,0.07754309252812626,0.8,0.0029273126931628705,0.07691846163076739,0.4710275282820477,0.7490000000000001,0.8370000000000001,0.6679999999999999,0.7509999999999999,0.36589147286821705,0.5939675174013921,0.09249449463278306
402,0.0016817667902871692,0.1992786293958521,0.169021140166316,0.49729486023444547,0.13440537020338644,0.5050095180843602,0.4949904819156397,0.8608,0.9634,0.9903,0.8843000000000001,0.4359783588818756,0.32803751546543086,0.2370276073559371,0.9315068493150684,0.0013957348089785938,0.0386992260154797,0.332518337408313,0.7170000000000001,0.8390000000000001,0.631,0.6970000000000001,0.765891472868217,0.6310904872389791,0.12780939495806204
